city,o,d,planned_length_m,actual_length_m,length_delta_m,length_delta_pct,planned_friction_cost,actual_friction_cost,friction_savings_pct,overlap_pct,diverges_completely,planned_n_edges,actual_n_edges
Mindelo,1487706006,13618090574,3700.303842989061,3716.7030747485815,16.399231759520262,0.4431860856667694,4602.189643647724,4597.600106593638,0.09972507457228495,94.87179487179488,False,39,39
Mindelo,1487706256,1486919320,2620.4304689388514,2620.4304689388514,0.0,0.0,3115.4278435953165,3115.4278435953165,0.0,100.0,False,24,24
Mindelo,13618163779,3016736620,1015.76975501345,1015.76975501345,0.0,0.0,1335.9515397933735,1335.9515397933735,0.0,100.0,False,15,15
Mindelo,13319159461,7852861138,1791.8378029661917,1814.4128521864934,22.575049220301707,1.2598824058143645,2413.5942222673925,2246.345607176467,6.929442138530133,88.88888888888889,False,19,18
Mindelo,1460476866,1460475769,2126.8170403119957,2143.216272071516,16.399231759520262,0.7710692292137438,2540.80861945374,2536.511300039764,0.16913195984433319,88.23529411764706,False,17,17
Mindelo,1460394624,1486919318,1770.3537879352557,1770.3537879352557,0.0,0.0,2166.3779912363534,2166.3779912363534,0.0,100.0,False,16,16
Mindelo,1428182433,6432885371,2730.422497965995,2730.422497965995,0.0,0.0,3235.3713030684594,3235.3713030684594,0.0,100.0,False,25,25
Mindelo,6432885371,1486919210,1006.2936036386416,1006.2936036386416,0.0,0.0,1174.7819361614288,1174.7819361614288,0.0,100.0,False,11,11
Mindelo,1428182464,13319159574,1716.5554640370003,1716.5554640370003,0.0,0.0,2490.4679722898054,2490.4679722898054,0.0,100.0,False,25,25
Mindelo,1486919241,2295387439,2461.324663110933,2461.324663110933,0.0,0.0,3238.9401577222416,3238.9401577222416,0.0,100.0,False,28,28
Mindelo,1486919320,13614748825,2832.570205275417,2916.155789072103,83.58558379668602,2.9508742145566282,3707.580537637134,3426.4678626138375,7.582105693176703,21.21212121212121,False,33,33
Mindelo,4223265019,2298905796,1363.3505886199898,1363.3505886199898,0.0,0.0,1431.5608405046075,1431.5608405046075,0.0,100.0,False,10,10
Mindelo,1487707051,1460476441,2660.0148725277018,2676.414104287222,16.399231759520262,0.6165090251520569,3145.0968438246978,3140.507306770612,0.14592673237064493,90.47619047619048,False,21,21
Mindelo,8449223833,1428182605,800.0138801800548,833.3307958751491,33.31691569509428,4.164542206142201,1107.4295284248392,933.1217893129414,15.739849321141524,0.0,True,10,10
Mindelo,1486919210,7762649051,1594.5809386343358,1632.343262446882,37.76232381254613,2.368166011371447,1984.7337031762427,1961.4133460099197,1.174986706226763,53.84615384615385,False,13,15
Mindelo,2299042288,6432885383,2469.537752362273,2502.8546680573677,33.31691569509485,1.3491154635406994,3144.6105439178114,2978.874601746251,5.2704759415159,64.28571428571429,False,28,28
Mindelo,13092926521,1460475649,1530.19395943483,1530.19395943483,0.0,0.0,1887.3030343528717,1887.3030343528717,0.0,100.0,False,15,15
Mindelo,1460476146,1486919327,2418.627335623903,2495.3159120197206,76.68857639581756,3.1707479389765174,3184.685830908201,2994.379151050412,5.9756814317699165,35.714285714285715,False,28,34
Mindelo,3566908153,1486919241,1217.9644228163984,1217.9644228163984,0.0,0.0,1413.4139181888945,1413.4139181888945,0.0,100.0,False,10,10
Mindelo,1460477093,13658425890,1923.9922265759656,1923.9922265759656,0.0,0.0,2500.3928709974675,2500.3928709974675,0.0,100.0,False,21,21
Mindelo,10586725712,1486919300,3109.1836842591842,3134.5973924447494,25.413708185565156,0.8173755804208912,3812.2867684952366,3612.2105814385613,5.248193517604872,69.6969696969697,False,33,33
Mindelo,13092919555,1460476280,754.0409356282332,754.0409356282332,0.0,0.0,865.9942002193308,865.9942002193308,0.0,100.0,False,14,14
Mindelo,2298905803,13319571075,1680.6831415575252,1680.6831415575252,0.0,0.0,1984.0333831502355,1984.0333831502355,0.0,100.0,False,17,17
Mindelo,7656150105,7852861150,2601.2330354489495,2623.8080846692515,22.575049220301935,0.8678595463249483,3341.3794493836785,3174.1308342927537,5.0053763011493375,90.9090909090909,False,23,22
Mindelo,13620771094,914326556,2238.916919379936,2285.1397333111313,46.222813931195105,2.0645167103385162,2993.7624934110113,2971.363811863542,0.7481783072894553,85.71428571428571,False,28,31
Mindelo,2295378462,1428182464,859.6581004427196,859.6581004427196,0.0,0.0,1130.7198213471704,1130.7198213471704,0.0,100.0,False,15,15
Mindelo,1460476783,1460476987,66.26385508055566,66.26385508055566,0.0,0.0,76.203433342639,76.203433342639,0.0,100.0,False,1,1
Mindelo,1460477127,13041426264,2004.517326543475,2034.3409087151508,29.823582171675753,1.4878186272953087,2705.415158169445,2687.313796035952,0.6690789056471871,90.47619047619048,False,21,24
Mindelo,1486919298,1460394640,2032.4444880036483,2177.6337901176776,145.18930211402926,7.143580204576227,2601.86062432168,2531.1374922441278,2.7181752710520444,31.57894736842105,False,19,27
Mindelo,13319670850,13299598621,1039.3092033086975,1055.7084350682176,16.399231759520035,1.5778972905572457,1356.88687593689,1352.2973388828043,0.3382402126129143,80.0,False,10,10
Mindelo,269535343,13092919553,3177.159046870992,3177.159046870992,0.0,0.0,4069.7434559911144,4069.7434559911144,0.0,100.0,False,27,27
Mindelo,1486919331,2295387773,2917.3869691032432,2943.3729786639806,25.98600956073733,0.8907289240660796,3609.674978846503,3391.6049348716133,6.041265356377754,63.1578947368421,False,38,38
Mindelo,1486919343,6432885376,390.7508873811243,390.7508873811243,0.0,0.0,473.5798436944829,473.5798436944829,0.0,100.0,False,6,6
Mindelo,7656150105,1460394768,1240.0764443608757,1240.0764443608757,0.0,0.0,1479.6953215994074,1479.6953215994074,0.0,100.0,False,12,12
Mindelo,13620771077,249893147,1120.4826643683803,1120.4826643683803,0.0,0.0,1631.6008531950436,1631.6008531950436,0.0,100.0,False,22,22
Mindelo,1460476768,13620771074,1794.0099733624986,1794.0099733624986,0.0,0.0,2302.08845942268,2302.08845942268,0.0,100.0,False,27,27
Mindelo,1460394606,1486919335,2373.2442961179163,2436.3899500846705,63.14565396675425,2.66073130650924,3146.3267522198053,2899.769807615158,7.836342631314307,38.70967741935484,False,31,35
Mindelo,2298905803,1460476780,149.90766607721682,149.90766607721682,0.0,0.0,172.3938159887993,172.3938159887993,0.0,100.0,False,2,2
Mindelo,1460394612,1460394624,144.27585529645938,144.27585529645938,0.0,0.0,201.98619741504314,201.98619741504314,0.0,100.0,False,3,3
Mindelo,1428182441,3897693166,3151.6762524773094,3157.4696072013153,5.793354724005894,0.18381820529479032,4219.484171159316,4213.3790941567195,0.1446877569615194,94.28571428571429,False,35,35
Mindelo,1460476784,1460475755,1008.9675750742774,1008.9675750742774,0.0,0.0,1285.1890904371683,1285.1890904371683,0.0,100.0,False,9,9
Mindelo,2299051451,2299038379,118.96842619415462,118.96842619415462,0.0,0.0,157.95188010553923,157.95188010553923,0.0,100.0,False,3,3
Mindelo,13620771034,4223265034,2382.8825285384037,2382.8825285384037,0.0,0.0,2822.475789299164,2822.475789299164,0.0,100.0,False,24,24
Mindelo,1486919233,1460394577,2418.4125091430387,2511.5823644831958,93.16985534015703,3.8525212298530347,3397.407107505053,3354.5647188825897,1.2610319360262152,82.75862068965517,False,36,29
Mindelo,269535105,13620771100,1518.9673007673105,1518.9673007673105,0.0,0.0,1825.1038919482185,1825.1038919482185,0.0,100.0,False,22,22
Mindelo,6432885371,1460476784,2144.14709464034,2144.14709464034,0.0,0.0,2434.7317414793592,2434.7317414793592,0.0,100.0,False,21,21
Mindelo,2298905790,2302857450,2065.607547420374,2065.607547420374,0.0,0.0,2430.3631860601454,2430.3631860601454,0.0,100.0,False,20,20
Mindelo,3566908795,13319870881,1764.0344743695284,1764.0344743695284,0.0,0.0,2056.461017930196,2056.461017930196,0.0,100.0,False,12,12
Mindelo,1460394662,1460475936,910.4573610247993,910.4573610247993,0.0,0.0,1278.1853354073778,1278.1853354073778,0.0,100.0,False,10,10
Mindelo,11821884998,7852861151,2912.2067382748987,2934.7817874952007,22.575049220301935,0.77518704024683,3717.9677841914145,3550.719169100489,4.498387958122091,92.3076923076923,False,27,26
Mindelo,7656150103,1460476179,1686.9506209688368,1686.9506209688368,0.0,0.0,2003.1351663944497,2003.1351663944497,0.0,100.0,False,22,22
Mindelo,13620771100,13319159116,717.4833637032319,717.4833637032319,0.0,0.0,985.3097015216314,985.3097015216314,0.0,100.0,False,22,22
Mindelo,13319611419,13319570913,1502.1061191340902,1518.5053508936105,16.399231759520262,1.0917492146942205,1764.2969517565023,1759.7074147024168,0.2601340465683047,85.71428571428571,False,14,14
Mindelo,8450828114,7656099890,571.5934083997192,571.5934083997192,0.0,0.0,599.5629796466319,599.5629796466319,0.0,100.0,False,2,2
Mindelo,13299598621,7656150108,1637.528948874206,1637.528948874206,0.0,0.0,2121.8295847886034,2121.8295847886034,0.0,100.0,False,12,12
Mindelo,6432885407,13618163779,1716.1642803829102,1716.1642803829102,0.0,0.0,2379.911323479429,2379.911323479429,0.0,100.0,False,26,26
Mindelo,3016736620,1460475629,1153.5626397316064,1153.5626397316064,0.0,0.0,1596.6386039720617,1596.6386039720617,0.0,100.0,False,14,14
Mindelo,1460394654,13319871000,1332.2101372529426,1332.2101372529426,0.0,0.0,1583.8210356654927,1583.8210356654927,0.0,100.0,False,13,13
Mindelo,2299051450,6432885399,2119.6215097207487,2119.6215097207487,0.0,0.0,3078.783709047749,3078.783709047749,0.0,100.0,False,37,37
Mindelo,13319159574,1460476137,1247.68242945131,1247.68242945131,0.0,0.0,1712.915088417923,1712.915088417923,0.0,100.0,False,15,15
Mindelo,3016736625,1802287902,4180.591170761151,4255.55103883343,74.95986807227837,1.7930446917781389,5702.189153348015,5673.9408501324,0.4953940049328118,78.57142857142857,False,56,56
Mindelo,1428182575,1460477053,763.4080400323903,763.4080400323903,0.0,0.0,877.9192460372489,877.9192460372489,0.0,100.0,False,7,7
Mindelo,8449223820,13620771087,1400.8388915119924,1400.8388915119924,0.0,0.0,1726.6843284457934,1726.6843284457934,0.0,100.0,False,16,16
Mindelo,13620771080,2302860055,743.7514985055248,743.7514985055248,0.0,0.0,1025.5906502887613,1025.5906502887613,0.0,100.0,False,13,13
Mindelo,3566908795,1460476983,2707.6651376065674,2707.6651376065674,0.0,0.0,3305.437120871304,3305.437120871304,0.0,100.0,False,27,27
Mindelo,7655602177,1460476137,2571.7768374974753,2588.1760692569956,16.399231759520262,0.6376615389178907,3091.9161768582912,3087.3266398042056,0.14843665842031703,90.47619047619048,False,21,21
Mindelo,13620771082,13041426271,2263.260123261609,2309.4829371928045,46.22281393119556,2.042311153548862,2966.1275637633603,2943.728882215891,0.7551489632849816,86.66666666666667,False,30,33
Mindelo,1486919301,1460394768,1263.009548544724,1263.009548544724,0.0,0.0,1468.16939028423,1468.16939028423,0.0,100.0,False,9,9
Mindelo,1486919295,1460394511,1874.3463396229408,1874.3463396229408,0.0,0.0,2427.569427553021,2427.569427553021,0.0,100.0,False,18,18
Mindelo,1460476175,1487707051,2068.3211995252545,2084.720431284775,16.399231759520262,0.7928764528103472,2723.4968751503093,2719.1995557363334,0.15778683108416228,92.5925925925926,False,27,27
Mindelo,13319611422,1486919322,1930.8956775861443,1931.4679789613165,0.5723013751721737,0.029639166000289586,2330.511486380807,2311.4847158507055,0.8164203712915179,87.09677419354838,False,31,31
Mindelo,1460477058,13319159211,212.86828172714564,212.86828172714564,0.0,0.0,319.863606792292,319.863606792292,0.0,100.0,False,3,3
Mindelo,2298905782,1460477070,284.97353008556786,284.97353008556786,0.0,0.0,370.40201540478677,370.40201540478677,0.0,100.0,False,5,5
Mindelo,13319570913,13319870885,1553.1163680281036,1569.5155997876236,16.399231759520035,1.0558920179523401,1896.300409193759,1892.0030897797826,0.22661596196160616,87.5,False,16,16
Mindelo,13633865056,13092919555,2234.6017991841736,2234.6017991841736,0.0,0.0,2599.159148124556,2599.159148124556,0.0,100.0,False,19,19
Mindelo,7762651287,1460477201,2810.3852891578913,2856.6081030890873,46.222813931196015,1.6447144848614796,3411.1666298136925,3397.7744446939973,0.3925983856269887,84.0,False,25,28
Mindelo,13618163787,3016736625,1397.0008250664357,1425.7378792075172,28.737054141081444,2.057053483824165,1758.975989833685,1749.7964474041346,0.5218685463931935,78.26086956521739,False,26,23
Mindelo,1460476143,3016736622,989.9064032906351,989.9064032906351,0.0,0.0,1286.63501940453,1286.63501940453,0.0,100.0,False,17,17
Mindelo,1460476446,1460476441,2061.8700222104694,2078.269253969989,16.399231759519807,0.795357204036493,2425.5967926483368,2421.007255594251,0.1892126947065542,85.71428571428571,False,14,14
Mindelo,1460394511,6432885399,1259.3943523731652,1259.3943523731652,0.0,0.0,1783.0706953322085,1783.0706953322085,0.0,100.0,False,23,23
Mindelo,3016736612,11821884998,3185.065487417416,3239.216249744063,54.150762326647055,1.7001459637351053,4016.115519787467,3810.1897110626455,5.1274871878117425,54.54545454545455,False,36,33
Mindelo,13620771094,4223264857,1913.3639357158772,1913.3639357158772,0.0,0.0,2341.2000914954756,2341.2000914954756,0.0,100.0,False,24,24
Mindelo,2298905780,1460475806,1532.1863133925435,1538.7599562402552,6.573642847711653,0.4290367816402428,1864.8972374073035,1851.9764257022903,0.692843093219255,89.47368421052632,False,21,19
Mindelo,13041426270,1460477201,3005.6163346525213,3051.839148583718,46.22281393119647,1.5378813788799919,3730.561068928172,3717.1688838084774,0.35898581667079826,86.20689655172414,False,29,32
Mindelo,13614748825,4223264857,1113.91984724209,1113.91984724209,0.0,0.0,1310.1743202070618,1310.1743202070618,0.0,100.0,False,11,11
Mindelo,6432885377,1486919291,368.32586760465654,368.32586760465654,0.0,0.0,432.76613293023115,432.76613293023115,0.0,100.0,False,8,8
Mindelo,2298908210,914327211,3773.9119269458024,3820.1347408769984,46.222813931196015,1.2247984273603274,5171.210355704626,5148.8116741571575,0.4331419533680168,91.66666666666667,False,48,51
Mindelo,13658524551,13620771080,895.5093419388324,895.5093419388324,0.0,0.0,1282.718420206421,1282.718420206421,0.0,100.0,False,14,14
Mindelo,13319870889,1460394637,1769.538951967956,1785.9381837274764,16.399231759520262,0.9267516683530587,2254.502573466641,2249.913036412556,0.2035720476924584,89.47368421052632,False,19,19
Mindelo,13319870885,1486919320,1728.3912024800825,1728.3912024800825,0.0,0.0,2080.7460465903596,2080.7460465903596,0.0,100.0,False,21,21
Mindelo,2302835513,1460476990,1463.3961684734984,1463.3961684734984,0.0,0.0,1948.8035534422863,1948.8035534422863,0.0,100.0,False,13,13
Mindelo,7852861143,1486919292,2534.8388975631724,2534.8388975631724,0.0,0.0,3146.0788542261307,3146.0788542261307,0.0,100.0,False,19,19
Mindelo,4359281699,2295378480,2719.845048577511,2719.845048577511,0.0,0.0,3966.8741637669514,3966.8741637669514,0.0,100.0,False,33,33
Mindelo,1460476695,8514504765,952.3723370917412,968.7715688512612,16.399231759520035,1.721934911465232,1339.0521703828629,1334.4626333287774,0.3427452010904994,84.61538461538461,False,13,13
Mindelo,1460477061,1460476146,1327.7442314716345,1327.7442314716345,0.0,0.0,1857.2310547767054,1857.2310547767054,0.0,100.0,False,15,15
Mindelo,1460476768,13620771083,1746.4608607123307,1746.4608607123307,0.0,0.0,2250.6875099391723,2250.6875099391723,0.0,100.0,False,24,24
