city,o,d,planned_length_m,actual_length_m,length_delta_m,length_delta_pct,planned_friction_cost,actual_friction_cost,friction_savings_pct,overlap_pct,diverges_completely,planned_n_edges,actual_n_edges,great_circle_m,circuity
Mindelo,8449223815,2295378462,2532.125629965654,2595.2712839324086,63.14565396675471,2.4937804514703807,3315.0233861391057,3066.1320995535757,7.507979811732344,26.923076923076923,False,26,30,1841.6226949738327,1.4092307240866644
Mindelo,1460477207,1428182584,347.44120623248307,347.44120623248307,0.0,0.0,425.77845787604036,425.77845787604036,0.0,100.0,False,6,6,329.4767903904499,1.054524070787336
Mindelo,13319870888,11821884998,1902.6612914490927,1902.6612914490927,0.0,0.0,2259.2043959735793,2259.2043959735793,0.0,100.0,False,19,19,1452.278337367428,1.3101216498884656
Mindelo,2295378462,13640879278,1232.909387218659,1232.909387218659,0.0,0.0,1540.8512654370884,1540.8512654370884,0.0,100.0,False,20,20,832.3584650540109,1.4812240626863291
Mindelo,3897693140,1460476784,3110.8060154854998,3110.8060154854998,0.0,0.0,3608.7451915477886,3608.7451915477886,0.0,100.0,False,20,20,2179.527806633213,1.4272843897737935
Mindelo,7741945441,3016736622,2685.6322317266654,2685.6322317266654,0.0,0.0,3658.6732418260926,3658.6732418260926,0.0,100.0,False,41,41,2389.7331289221765,1.1238209820265352
Mindelo,3016736622,13041426272,3897.275101986707,3943.497915917903,46.222813931196015,1.186029025963117,5293.929730368405,5271.531048820937,0.42310122514432125,92.0,False,50,53,3032.756055945745,1.3003017200102989
Mindelo,1428182582,1486919300,1372.5007107578813,1397.914418943447,25.41370818556561,1.8516353387920952,1865.1335620409254,1665.057374984251,10.727177459492,50.0,False,20,20,1075.0924457520607,1.3002736875948953
Mindelo,1460394627,1428182531,1006.7130106700646,1006.7130106700646,0.0,0.0,1183.144115756957,1183.144115756957,0.0,100.0,False,12,12,789.7852814642642,1.2746667154946414
Mindelo,1460394593,6432885373,2300.1928158605315,2312.2697298706626,12.076914010131077,0.5250392022293553,3075.708070155032,2787.1054045354167,9.383291880658502,18.181818181818183,False,22,23,1706.3530518046216,1.355094555271097
Mindelo,1428182589,13620771068,862.3644720155738,862.3644720155738,0.0,0.0,1071.1130404389037,1071.1130404389037,0.0,100.0,False,14,14,561.409520816355,1.5360702660717176
Mindelo,1460394768,13620771083,833.768513267072,833.768513267072,0.0,0.0,1194.4083802569983,1194.4083802569983,0.0,100.0,False,19,19,787.2372400254085,1.0591070529643156
Mindelo,1428182526,13319870881,1429.535820734336,1445.9350524938561,16.399231759520035,1.1471717967232145,1754.1187226455968,1749.8214032316207,0.24498452462184434,86.66666666666667,False,15,15,1024.7585945041426,1.4110006593245614
Mindelo,13620771096,1460394577,1472.1794163907102,1472.1794163907102,0.0,0.0,2061.4372939756727,2061.4372939756727,0.0,100.0,False,27,27,1385.901614233383,1.0622539156252098
Mindelo,1486919277,1487706256,2400.867815946231,2400.867815946231,0.0,0.0,2870.136865481213,2870.136865481213,0.0,100.0,False,15,15,1940.1229407375727,1.2374823087414748
Mindelo,13319159473,13319870885,968.3698865149175,968.3698865149175,0.0,0.0,1136.7507197576958,1136.7507197576958,0.0,100.0,False,14,14,775.6482925505406,1.248465181726445
Mindelo,7852861139,7656150125,2534.7408854852397,2534.757654474727,0.01676898948744565,0.0006615662209683997,3159.1299415077137,3156.876175926637,0.07134133836865623,90.47619047619048,False,21,21,1901.4589323158636,1.3330593742498258
Mindelo,3897693166,3016736621,3250.4342215930355,3256.227576317041,5.7933547240054395,0.17823325528384698,4177.424676739603,4172.109104508177,0.1272451963292993,94.44444444444444,False,36,36,2579.2842419966805,1.2624539487731385
Mindelo,1460477136,2302857450,1278.1107461820075,1278.1107461820075,0.0,0.0,1604.942113675712,1604.942113675712,0.0,100.0,False,8,8,801.7838353690424,1.59408395355554
Mindelo,1460476319,1486919210,1622.4688081810248,1622.4688081810248,0.0,0.0,2256.417225363278,2256.417225363278,0.0,100.0,False,24,24,1374.332503894751,1.180550415262009
Mindelo,13319570963,13319871000,2707.995346223414,2724.394577982934,16.399231759520262,0.6055856699455088,3179.069473482155,3174.772154068179,0.13517538543342494,90.0,False,20,20,2269.1240072033775,1.2006371486680727
Mindelo,1486919334,1460394577,2714.580322292526,2739.994030478091,25.413708185565156,0.9361928979173727,3376.8781719908566,3168.2301879938436,6.1787240572556215,72.97297297297297,False,37,37,2182.833230400565,1.2552466181648168
Mindelo,1486919335,1486919210,1322.472674796354,1322.472674796354,0.0,0.0,1623.579687213976,1623.579687213976,0.0,100.0,False,25,25,1143.3582794257065,1.1566564029786135
Mindelo,1486919310,2295378462,2749.2958406802763,2821.951711553206,72.65587087292988,2.6427083545491477,3620.1084485908355,3293.658342860351,9.017688568351003,25.925925925925927,False,27,33,2027.8046081074426,1.3916290062023993
Mindelo,6432885387,1460477136,250.76903744800217,250.76903744800217,0.0,0.0,288.38439306520246,288.38439306520246,0.0,100.0,False,2,2,146.96135286735583,1.7063604311967715
Mindelo,13614748821,8514504956,852.2983323123552,852.2983323123552,0.0,0.0,1179.343878181725,1179.343878181725,0.0,100.0,False,14,14,687.3558615210575,1.2399666315877407
Mindelo,1460477241,1460477061,268.09964423664906,268.09964423664906,0.0,0.0,308.3145908721464,308.3145908721464,0.0,100.0,False,3,3,263.42925614315345,1.0177291928841707
Mindelo,1428182577,1460476983,1166.6094907262607,1166.6094907262607,0.0,0.0,1345.1553717308755,1345.1553717308755,0.0,100.0,False,13,13,964.919379249026,1.2090227596363599
Mindelo,1460476982,13300045616,2909.7499818303672,2926.1492135898875,16.399231759520262,0.56359590555627,3501.2736340815736,3496.9763146675973,0.12273589165228298,92.5925925925926,False,27,27,2365.8114576222415,1.236848018536022
Mindelo,2297813173,1460474980,1341.495139986677,1341.495139986677,0.0,0.0,1636.624634692455,1636.624634692455,0.0,100.0,False,12,12,1221.8541314933213,1.0979175872222433
Mindelo,13319858452,1460476990,583.1357481548405,583.1357481548405,0.0,0.0,619.0873028645916,619.0873028645916,0.0,100.0,False,7,7,181.5993166068049,3.2111120187606983
Mindelo,1428182582,1487705416,2867.8701969019326,2914.093010833128,46.22281393119556,1.6117470721348746,3729.086033219518,3706.687351672049,0.6006480233477243,85.71428571428571,False,28,31,2498.6697264339527,1.1662577810922048
Mindelo,7741945452,2299042284,2648.448833505622,2648.448833505622,0.0,0.0,3621.9586346760307,3621.9586346760307,0.0,100.0,False,38,38,2492.3161726751478,1.0626456075446031
Mindelo,1460477235,13620771081,1139.5021555912265,1139.5021555912265,0.0,0.0,1418.7095614305174,1418.7095614305174,0.0,100.0,False,13,13,771.5181885892276,1.4769608447921132
Mindelo,1460477136,1460475769,1065.3981572739224,1065.3981572739224,0.0,0.0,1234.0525645190767,1234.0525645190767,0.0,100.0,False,12,12,874.6679824364418,1.2180600852750891
Mindelo,1486919263,1460476993,1830.5076749272928,1830.5076749272928,0.0,0.0,2275.002808299661,2275.002808299661,0.0,100.0,False,21,21,1489.6281845294566,1.2288352851658169
Mindelo,11821884998,2298905781,2803.439787809814,2828.853495995379,25.413708185565156,0.9065187808231688,3493.2481080918637,3284.6001240948503,5.972893351425426,72.22222222222223,False,36,36,2030.1950132050888,1.3933900327779056
Mindelo,7656150124,1460394627,1966.541308234083,2007.2738074315473,40.73249919746422,2.0712760533894525,2528.9600587118284,2346.484137208605,7.21545288446236,5.882352941176471,False,17,25,1456.097069049692,1.3785302162180546
Mindelo,2295378462,6432885376,2470.897398818101,2496.011842337603,25.114443519501947,1.0164098084977096,3197.6990339451636,2938.3524033434483,8.11041401484699,38.46153846153846,False,26,29,1748.5119406008428,1.4275063180179919
Mindelo,1486919286,1460476768,2453.049893873587,2478.4636020591524,25.41370818556561,1.0360045365989305,3051.4693133466785,2842.8213293496656,6.837623537107756,66.66666666666667,False,30,30,1805.9103401782709,1.372417858693079
Mindelo,13620771075,7656150123,1430.6091182663108,1430.6091182663108,0.0,0.0,1790.4001420357054,1790.4001420357054,0.0,100.0,False,24,24,1017.7029601381358,1.4057236485507814
Mindelo,1460394587,12228186206,1846.0623984536273,1846.0623984536273,0.0,0.0,2024.748007846421,2024.748007846421,0.0,100.0,False,15,15,1379.246595582154,1.3384570999607501
Mindelo,2298905782,1486919335,2750.2586796734877,2775.6723878590533,25.41370818556561,0.924047922233364,3564.3865972948065,3364.3104102381308,5.6132010822990885,76.19047619047619,False,42,42,2106.4679754761755,1.3176902854322299
Mindelo,1460394655,1460477070,1777.9867024498487,1777.9867024498487,0.0,0.0,2188.4129128078366,2188.4129128078366,0.0,100.0,False,18,18,1352.1837177467844,1.3149002455173788
Mindelo,13319611404,7655602177,943.0926842510623,943.0926842510623,0.0,0.0,1032.6706254025144,1032.6706254025144,0.0,100.0,False,2,2,846.6627571870345,1.1138941405482488
Mindelo,1460476983,13319571266,2273.711866410842,2273.711866410842,0.0,0.0,2801.8401184436348,2801.8401184436348,0.0,100.0,False,21,21,1716.8285543843638,1.3243674568461326
Mindelo,9561185463,1460477127,2754.4099067133425,2754.4099067133425,0.0,0.0,3169.180427788562,3169.180427788562,0.0,100.0,False,18,18,1563.5951289984512,1.761587674219514
Mindelo,1428182605,13658530535,26.81240755929933,26.81240755929933,0.0,0.0,30.83426869319423,30.83426869319423,0.0,100.0,False,1,1,26.80824723692753,1.000155188152923
Mindelo,1428182439,13041426259,3964.8430285975955,4044.714617059213,79.87158846161765,2.014495602613277,5466.1445111218745,5397.097987555403,1.2631668157690241,81.13207547169812,False,53,56,3114.1226849641944,1.2988295665383263
Mindelo,13319633439,7656150105,1284.4889911527725,1284.4889911527725,0.0,0.0,1788.8848854282676,1788.8848854282676,0.0,100.0,False,14,14,725.7568867664094,1.7698612504743556
Mindelo,13658425890,2299042285,2067.875600272295,2067.875600272295,0.0,0.0,2533.184813607558,2533.184813607558,0.0,100.0,False,22,22,1736.678839424674,1.1907069708739813
Mindelo,13041426256,1460394640,2793.648751009012,2839.8715649402084,46.22281393119647,1.654567844812333,3639.7373581761995,3626.345173056505,0.3679437223570774,86.66666666666667,False,30,33,2243.809589365667,1.265647307329251
Mindelo,13092919554,2302861192,1844.2118841552924,1844.2118841552924,0.0,0.0,2191.9500633718458,2191.9500633718458,0.0,100.0,False,22,22,1284.2027934336636,1.43607527844126
Mindelo,269535343,1460394511,1769.172950035705,1769.172950035705,0.0,0.0,2657.55917300151,2657.55917300151,0.0,100.0,False,21,21,1310.8901688611636,1.3495966268270017
Mindelo,3016736622,1460475707,1226.608772596913,1226.608772596913,0.0,0.0,1648.9115029888014,1648.9115029888014,0.0,100.0,False,22,22,744.3529207518519,1.6478860207305248
Mindelo,13319870873,3050546713,3317.249490995836,3333.648722755356,16.399231759520262,0.49436232650071865,3793.551418573452,3788.9618815193667,0.12098259777406913,93.10344827586206,False,29,29,2562.207361146963,1.3010846714853945
Mindelo,13319871001,6432885388,1050.7618558562547,1050.7618558562547,0.0,0.0,1214.0331323447874,1214.0331323447874,0.0,100.0,False,8,8,763.7870283075792,1.3757262390074394
Mindelo,7852861138,9561185478,3720.9264884597264,3759.9007694395486,38.9742809798222,1.047434855289376,4572.401968375876,4409.989226956794,3.5520223843480623,87.09677419354838,False,32,31,2874.8033258763685,1.3078810420164526
Mindelo,6975638532,1486919245,2725.063097403094,2725.063097403094,0.0,0.0,3697.7684518654037,3697.7684518654037,0.0,100.0,False,29,29,2304.336594162851,1.1825803158731203
Mindelo,3016736620,2297808420,605.8558959535384,609.1905462000581,3.3346502465196863,0.5504032012878872,719.3662789007656,705.4739710777538,1.9311869669843285,71.42857142857143,False,9,7,446.123144810815,1.3655210523955088
Mindelo,1460476784,2297808420,906.202933882042,906.202933882042,0.0,0.0,1032.0339417876583,1032.0339417876583,0.0,100.0,False,8,8,734.7309778797328,1.2333805993822915
Mindelo,1460477066,13041426263,3452.5383023515396,3498.7611162827357,46.222813931196015,1.3388066947646444,4363.312403028684,4340.913721481214,0.5133412297483355,86.66666666666667,False,30,33,2756.604971995435,1.2692283268103057
Mindelo,2298905796,13319570913,1503.1052410919426,1503.1052410919426,0.0,0.0,1781.8867123105042,1781.8867123105042,0.0,100.0,False,16,16,1235.7369811175777,1.2163634042355536
Mindelo,1486919310,1460476709,2615.167135146836,2650.0910602385766,34.923925091740784,1.3354375948816704,3293.2434609408288,3007.036657798861,8.690727136833143,62.06896551724138,False,29,31,2163.1509494229335,1.2251068567108294
Mindelo,1460477066,1460476887,167.81805984402064,167.81805984402064,0.0,0.0,217.84132810518133,217.84132810518133,0.0,100.0,False,2,2,123.34224049398624,1.3605887096902776
Mindelo,1460394769,7852861139,1338.7621178585039,1338.7621178585039,0.0,0.0,1790.2156829227642,1790.2156829227642,0.0,100.0,False,10,10,1071.6395552193717,1.249265306919779
Mindelo,13319670857,1486919303,1606.7760107204733,1606.7760107204733,0.0,0.0,1946.2610185781482,1946.2610185781482,0.0,100.0,False,23,23,1222.585172006848,1.3142446411999125
Mindelo,2297813180,7656150103,2373.683979082298,2373.683979082298,0.0,0.0,2832.2871378812247,2832.2871378812247,0.0,100.0,False,28,28,1489.5834456447367,1.5935219916833163
Mindelo,9561185478,13614748821,1247.1597163782262,1280.9634569026834,33.803740524457226,2.710458017568422,1532.7155508712042,1512.7583011715858,1.3020843749040436,54.54545454545455,False,11,15,837.9055956284823,1.5287682330631527
Mindelo,1487706006,13618090574,3700.303842989061,3716.7030747485815,16.399231759520262,0.4431860856667694,4602.189643647724,4597.600106593638,0.09972507457228495,94.87179487179488,False,39,39,2395.3789698317164,1.5516138037271374
Mindelo,1487706256,1486919320,2620.4304689388514,2620.4304689388514,0.0,0.0,3115.4278435953165,3115.4278435953165,0.0,100.0,False,24,24,2140.255361688385,1.2243541195344418
Mindelo,13618163779,3016736620,1015.76975501345,1015.76975501345,0.0,0.0,1335.9515397933735,1335.9515397933735,0.0,100.0,False,15,15,850.111455338819,1.1948665655947506
Mindelo,13319159461,7852861138,1791.8378029661917,1814.4128521864934,22.575049220301707,1.2598824058143645,2413.5942222673925,2246.345607176467,6.929442138530133,88.88888888888889,False,19,18,1389.3800256311868,1.305915457768451
Mindelo,1460476866,1460475769,2126.8170403119957,2143.216272071516,16.399231759520262,0.7710692292137438,2540.80861945374,2536.511300039764,0.16913195984433319,88.23529411764706,False,17,17,1506.2511830044243,1.422881054802943
Mindelo,1460394624,1486919318,1770.3537879352557,1770.3537879352557,0.0,0.0,2166.3779912363534,2166.3779912363534,0.0,100.0,False,16,16,1448.5437945190884,1.2221610383019226
Mindelo,1428182433,6432885371,2730.422497965995,2730.422497965995,0.0,0.0,3235.3713030684594,3235.3713030684594,0.0,100.0,False,25,25,2214.475671406536,1.2329882568688382
Mindelo,6432885371,1486919210,1006.2936036386416,1006.2936036386416,0.0,0.0,1174.7819361614288,1174.7819361614288,0.0,100.0,False,11,11,933.1842583925326,1.0783439546784086
Mindelo,1428182464,13319159574,1716.5554640370003,1716.5554640370003,0.0,0.0,2490.4679722898054,2490.4679722898054,0.0,100.0,False,25,25,1388.6604282267926,1.2361232660952997
Mindelo,1486919241,2295387439,2461.324663110933,2461.324663110933,0.0,0.0,3238.9401577222416,3238.9401577222416,0.0,100.0,False,28,28,2162.7026199766133,1.138078180687435
Mindelo,1486919320,13614748825,2832.570205275417,2916.155789072103,83.58558379668602,2.9508742145566282,3707.580537637134,3426.4678626138375,7.582105693176703,21.21212121212121,False,33,33,1859.3106335234543,1.5684069872423052
Mindelo,4223265019,2298905796,1363.3505886199898,1363.3505886199898,0.0,0.0,1431.5608405046075,1431.5608405046075,0.0,100.0,False,10,10,1057.6805364288016,1.2890003565946915
Mindelo,1487707051,1460476441,2660.0148725277018,2676.414104287222,16.399231759520262,0.6165090251520569,3145.0968438246978,3140.507306770612,0.14592673237064493,90.47619047619048,False,21,21,2107.314867632524,1.2700589481884386
Mindelo,8449223833,1428182605,800.0138801800548,833.3307958751491,33.31691569509428,4.164542206142201,1107.4295284248392,933.1217893129414,15.739849321141524,0.0,True,10,10,517.149043173167,1.611393865803033
Mindelo,1486919210,7762649051,1594.5809386343358,1632.343262446882,37.76232381254613,2.368166011371447,1984.7337031762427,1961.4133460099197,1.174986706226763,53.84615384615385,False,13,15,1205.9241644539259,1.3536035768767016
Mindelo,2299042288,6432885383,2469.537752362273,2502.8546680573677,33.31691569509485,1.3491154635406994,3144.6105439178114,2978.874601746251,5.2704759415159,64.28571428571429,False,28,28,2043.9230246865175,1.2245347000977387
Mindelo,13092926521,1460475649,1530.19395943483,1530.19395943483,0.0,0.0,1887.3030343528717,1887.3030343528717,0.0,100.0,False,15,15,1147.2556574322873,1.333786370563306
Mindelo,1460476146,1486919327,2418.627335623903,2495.3159120197206,76.68857639581756,3.1707479389765174,3184.685830908201,2994.379151050412,5.9756814317699165,35.714285714285715,False,28,34,1542.6969920234649,1.6175022865292306
Mindelo,3566908153,1486919241,1217.9644228163984,1217.9644228163984,0.0,0.0,1413.4139181888945,1413.4139181888945,0.0,100.0,False,10,10,1069.3985150774745,1.1389247372651914
Mindelo,1460477093,13658425890,1923.9922265759656,1923.9922265759656,0.0,0.0,2500.3928709974675,2500.3928709974675,0.0,100.0,False,21,21,1339.9562354134016,1.4358619899122138
Mindelo,10586725712,1486919300,3109.1836842591842,3134.5973924447494,25.413708185565156,0.8173755804208912,3812.2867684952366,3612.2105814385613,5.248193517604872,69.6969696969697,False,33,33,1508.045658855042,2.0785825508921523
Mindelo,13092919555,1460476280,754.0409356282332,754.0409356282332,0.0,0.0,865.9942002193308,865.9942002193308,0.0,100.0,False,14,14,591.1122183729266,1.2756307722817475
Mindelo,2298905803,13319571075,1680.6831415575252,1680.6831415575252,0.0,0.0,1984.0333831502355,1984.0333831502355,0.0,100.0,False,17,17,1392.1261961577752,1.2072778647482951
Mindelo,7656150105,7852861150,2601.2330354489495,2623.8080846692515,22.575049220301935,0.8678595463249483,3341.3794493836785,3174.1308342927537,5.0053763011493375,90.9090909090909,False,23,22,1960.0497084007168,1.3386436443033487
Mindelo,13620771094,914326556,2238.916919379936,2285.1397333111313,46.222813931195105,2.0645167103385162,2993.7624934110113,2971.363811863542,0.7481783072894553,85.71428571428571,False,28,31,1843.2838706577804,1.2397112401876949
Mindelo,2295378462,1428182464,859.6581004427196,859.6581004427196,0.0,0.0,1130.7198213471704,1130.7198213471704,0.0,100.0,False,15,15,665.4768332765342,1.2917926777557631
Mindelo,1460476783,1460476987,66.26385508055566,66.26385508055566,0.0,0.0,76.203433342639,76.203433342639,0.0,100.0,False,1,1,66.263761473155,1.0000014126484609
Mindelo,1460477127,13041426264,2004.517326543475,2034.3409087151508,29.823582171675753,1.4878186272953087,2705.415158169445,2687.313796035952,0.6690789056471871,90.47619047619048,False,21,24,1694.6721040878772,1.2004333486153025
Mindelo,1486919298,1460394640,2032.4444880036483,2177.6337901176776,145.18930211402926,7.143580204576227,2601.86062432168,2531.1374922441278,2.7181752710520444,31.57894736842105,False,19,27,1424.9176414905835,1.5282523892676982
Mindelo,13319670850,13299598621,1039.3092033086975,1055.7084350682176,16.399231759520035,1.5778972905572457,1356.88687593689,1352.2973388828043,0.3382402126129143,80.0,False,10,10,829.2434856570026,1.2730982556128116
Mindelo,269535343,13092919553,3177.159046870992,3177.159046870992,0.0,0.0,4069.7434559911144,4069.7434559911144,0.0,100.0,False,27,27,2222.2548819379763,1.4297005589657052
Mindelo,1486919331,2295387773,2917.3869691032432,2943.3729786639806,25.98600956073733,0.8907289240660796,3609.674978846503,3391.6049348716133,6.041265356377754,63.1578947368421,False,38,38,2157.1769700088744,1.3644559623923076
Mindelo,1486919343,6432885376,390.7508873811243,390.7508873811243,0.0,0.0,473.5798436944829,473.5798436944829,0.0,100.0,False,6,6,291.6364727212211,1.3398560328722942
Mindelo,7656150105,1460394768,1240.0764443608757,1240.0764443608757,0.0,0.0,1479.6953215994074,1479.6953215994074,0.0,100.0,False,12,12,879.3432693829982,1.4102302110426004
Mindelo,13620771077,249893147,1120.4826643683803,1120.4826643683803,0.0,0.0,1631.6008531950436,1631.6008531950436,0.0,100.0,False,22,22,1050.0574959546059,1.0670679164570422
Mindelo,1460476768,13620771074,1794.0099733624986,1794.0099733624986,0.0,0.0,2302.08845942268,2302.08845942268,0.0,100.0,False,27,27,1327.5313027765753,1.3513880762060133
Mindelo,1460394606,1486919335,2373.2442961179163,2436.3899500846705,63.14565396675425,2.66073130650924,3146.3267522198053,2899.769807615158,7.836342631314307,38.70967741935484,False,31,35,1764.0733431786916,1.3811160173729107
Mindelo,2298905803,1460476780,149.90766607721682,149.90766607721682,0.0,0.0,172.3938159887993,172.3938159887993,0.0,100.0,False,2,2,149.9070678036312,1.000003990963164
Mindelo,1460394612,1460394624,144.27585529645938,144.27585529645938,0.0,0.0,201.98619741504314,201.98619741504314,0.0,100.0,False,3,3,144.25221733348977,1.0001638655086664
Mindelo,1428182441,3897693166,3151.6762524773094,3157.4696072013153,5.793354724005894,0.18381820529479032,4219.484171159316,4213.3790941567195,0.1446877569615194,94.28571428571429,False,35,35,2455.218961091648,1.2860236326121521
Mindelo,1460476784,1460475755,1008.9675750742774,1008.9675750742774,0.0,0.0,1285.1890904371683,1285.1890904371683,0.0,100.0,False,9,9,714.4344324421124,1.4122605648014168
Mindelo,2299051451,2299038379,118.96842619415462,118.96842619415462,0.0,0.0,157.95188010553923,157.95188010553923,0.0,100.0,False,3,3,84.16235374491266,1.4135586862831278
Mindelo,13620771034,4223265034,2382.8825285384037,2382.8825285384037,0.0,0.0,2822.475789299164,2822.475789299164,0.0,100.0,False,24,24,1515.5255190467901,1.572314354717794
Mindelo,1486919233,1460394577,2418.4125091430387,2511.5823644831958,93.16985534015703,3.8525212298530347,3397.407107505053,3354.5647188825897,1.2610319360262152,82.75862068965517,False,36,29,2203.9292742706066,1.1395929959296935
Mindelo,269535105,13620771100,1518.9673007673105,1518.9673007673105,0.0,0.0,1825.1038919482185,1825.1038919482185,0.0,100.0,False,22,22,1122.096574196822,1.3536867821333132
Mindelo,6432885371,1460476784,2144.14709464034,2144.14709464034,0.0,0.0,2434.7317414793592,2434.7317414793592,0.0,100.0,False,21,21,1737.4707306552898,1.2340622819192308
Mindelo,2298905790,2302857450,2065.607547420374,2065.607547420374,0.0,0.0,2430.3631860601454,2430.3631860601454,0.0,100.0,False,20,20,1700.0827364121294,1.2150041307869826
Mindelo,3566908795,13319870881,1764.0344743695284,1764.0344743695284,0.0,0.0,2056.461017930196,2056.461017930196,0.0,100.0,False,12,12,1224.914810937725,1.440128291876138
Mindelo,1460394662,1460475936,910.4573610247993,910.4573610247993,0.0,0.0,1278.1853354073778,1278.1853354073778,0.0,100.0,False,10,10,829.6068311586585,1.097456441810179
Mindelo,11821884998,7852861151,2912.2067382748987,2934.7817874952007,22.575049220301935,0.77518704024683,3717.9677841914145,3550.719169100489,4.498387958122091,92.3076923076923,False,27,26,2219.131942942412,1.3224908941664313
Mindelo,7656150103,1460476179,1686.9506209688368,1686.9506209688368,0.0,0.0,2003.1351663944497,2003.1351663944497,0.0,100.0,False,22,22,1266.1278908277595,1.3323698444601477
Mindelo,13620771100,13319159116,717.4833637032319,717.4833637032319,0.0,0.0,985.3097015216314,985.3097015216314,0.0,100.0,False,22,22,537.5116213408247,1.3348239093202618
Mindelo,13319611419,13319570913,1502.1061191340902,1518.5053508936105,16.399231759520262,1.0917492146942205,1764.2969517565023,1759.7074147024168,0.2601340465683047,85.71428571428571,False,14,14,1081.477458915803,1.4041026360511797
Mindelo,8450828114,7656099890,571.5934083997192,571.5934083997192,0.0,0.0,599.5629796466319,599.5629796466319,0.0,100.0,False,2,2,444.90322713582265,1.2847589622567963
Mindelo,13299598621,7656150108,1637.528948874206,1637.528948874206,0.0,0.0,2121.8295847886034,2121.8295847886034,0.0,100.0,False,12,12,1195.1308612722596,1.3701670686764775
Mindelo,6432885407,13618163779,1716.1642803829102,1716.1642803829102,0.0,0.0,2379.911323479429,2379.911323479429,0.0,100.0,False,26,26,1481.139780555157,1.158678136198369
Mindelo,3016736620,1460475629,1153.5626397316064,1153.5626397316064,0.0,0.0,1596.6386039720617,1596.6386039720617,0.0,100.0,False,14,14,841.9899122410752,1.3700433021355758
Mindelo,1460394654,13319871000,1332.2101372529426,1332.2101372529426,0.0,0.0,1583.8210356654927,1583.8210356654927,0.0,100.0,False,13,13,1081.7804404549684,1.2314977119503567
Mindelo,2299051450,6432885399,2119.6215097207487,2119.6215097207487,0.0,0.0,3078.783709047749,3078.783709047749,0.0,100.0,False,37,37,1921.0437217953677,1.1033697388937063
Mindelo,13319159574,1460476137,1247.68242945131,1247.68242945131,0.0,0.0,1712.915088417923,1712.915088417923,0.0,100.0,False,15,15,921.3382047044848,1.3542067647694027
Mindelo,3016736625,1802287902,4180.591170761151,4255.55103883343,74.95986807227837,1.7930446917781389,5702.189153348015,5673.9408501324,0.4953940049328118,78.57142857142857,False,56,56,3038.7938626949904,1.4004079352257688
Mindelo,1428182575,1460477053,763.4080400323903,763.4080400323903,0.0,0.0,877.9192460372489,877.9192460372489,0.0,100.0,False,7,7,567.5969635760899,1.3449826003694798
Mindelo,8449223820,13620771087,1400.8388915119924,1400.8388915119924,0.0,0.0,1726.6843284457934,1726.6843284457934,0.0,100.0,False,16,16,1031.0128824381952,1.358701637363844
Mindelo,13620771080,2302860055,743.7514985055248,743.7514985055248,0.0,0.0,1025.5906502887613,1025.5906502887613,0.0,100.0,False,13,13,523.396352619645,1.421010090695097
