city,o,d,planned_length_m,actual_length_m,length_delta_m,length_delta_pct,planned_friction_cost,actual_friction_cost,friction_savings_pct,overlap_pct,diverges_completely,planned_n_edges,actual_n_edges,great_circle_m,circuity
Sabanci_University,2265527740,13604950641,299.79072590005666,299.79072590005666,0.0,0.0,360.60373459457594,360.60373459457594,0.0,100.0,False,6,6,299.36153200005594,1.0014336975667288
Sabanci_University,3465548807,6601940171,282.35703705734505,282.35703705734505,0.0,0.0,334.30897159685804,334.30897159685804,0.0,100.0,False,9,9,215.30108127905376,1.3114520158464946
Sabanci_University,3465616480,3465561424,169.78422199151407,173.14249611004902,3.3582741185349505,1.9779659612321334,233.13119487732402,218.0321495334009,6.476630187508102,71.42857142857143,False,7,7,126.53071968097412,1.3683830815678488
Sabanci_University,2355658529,13713024683,664.7330383847733,673.4732592472691,8.74022086249579,1.314846766716086,742.0638872501643,696.1420712794425,6.1883911560354194,71.42857142857143,False,16,14,472.421669882279,1.4255765604805752
Sabanci_University,13713024650,11584950720,1140.1125191301617,1155.6976682566435,15.585149126481838,1.3669834218093126,1548.217114361716,1501.1503531796297,3.0400620652931205,72.41379310344827,False,30,29,767.2385144866256,1.5063082032970458
Sabanci_University,3465616593,3465548841,354.9740790011451,408.828179729615,53.85410072846986,15.171276978873752,481.97553169423213,429.4948344260925,10.88866421987448,41.1764705882353,False,17,17,292.5552177655824,1.3974393717947609
Sabanci_University,3465548841,3465524881,568.0317694188574,568.0317694188574,0.0,0.0,654.4112210067282,654.4112210067282,0.0,100.0,False,17,17,395.56332239803936,1.4360071757291744
Sabanci_University,1841498444,3465561413,346.2779263151027,346.2779263151027,0.0,0.0,458.7295534139557,458.7295534139557,0.0,100.0,False,11,11,300.0630424872595,1.15401724732497
Sabanci_University,3465561404,2355658529,689.5064046998002,699.6421415379837,10.135736838183448,1.4699989396902529,802.2949922943747,777.9714563848584,3.0317447002824625,52.38095238095238,False,21,23,519.0180199210804,1.3480112726035374
Sabanci_University,3465616487,2355672208,412.9995175267028,412.9995175267028,0.0,0.0,510.7738109301529,510.7738109301529,0.0,100.0,False,15,15,296.61957477888046,1.3923542228613184
Sabanci_University,3465594467,13058809512,791.5338312543438,834.0833409641305,42.54950970978666,5.375576890043783,1034.649953229769,1002.0573869557275,3.1501056151696853,71.42857142857143,False,21,25,678.2634627524245,1.2297335574872066
