city,o,d,planned_length_m,actual_length_m,length_delta_m,length_delta_pct,planned_friction_cost,actual_friction_cost,friction_savings_pct,overlap_pct,diverges_completely,planned_n_edges,actual_n_edges,great_circle_m,circuity
Lanaken,7717805058,364351934,2745.570806265162,2758.544207955418,12.973401690256196,0.47252111148078874,3249.5157550104827,3242.2089740840584,0.22485753193096333,73.6842105263158,False,20,19,2084.3303946070027,1.3234678221326506
Lanaken,361147525,3756218247,6892.891911912096,7638.476104673231,745.5841927611355,10.816710929017159,11360.50500282852,9533.800259056228,16.079432589638245,47.252747252747255,False,101,91,6136.368408710334,1.244787730448308
Lanaken,11516993123,2312887561,3662.4024251739093,3941.8014761947575,279.3990510208482,7.62884627588627,4941.651871624017,4694.849116000301,4.994337157599222,20.0,False,25,38,3236.649706520314,1.2178647161766987
Lanaken,31345784,6051501236,5020.730679586974,5375.196314449038,354.4656348620647,7.060040808467036,6457.812544175464,6296.223116658404,2.5022316211826685,21.875,False,65,64,3512.9719384779332,1.5300994168424675
Lanaken,191072903,2600699249,5217.10854281077,5420.121308345802,203.01276553503249,3.8912888982305383,6921.663224249641,6354.43679447843,8.194944067546746,65.3061224489796,False,49,49,4534.539463010107,1.1952969761449226
Lanaken,2600699235,1707796563,3862.0972325647817,3862.0972325647817,0.0,0.0,4537.7032184732425,4537.7032184732425,0.0,100.0,False,29,29,3139.39574711099,1.2302040085640216
Lanaken,2327631972,5808093250,5258.247655303966,5443.854211730261,185.60655642629536,3.5298176996109154,6237.3205503089375,6141.992645687712,1.5283470498642873,25.925925925925927,False,59,54,4028.7559064401935,1.3512494522261707
Lanaken,12293441749,36948709,1940.8289157849333,1948.417195224042,7.588279439108646,0.3909813676719518,2715.442893095163,2551.5483513478594,6.035646787640252,60.714285714285715,False,28,28,1446.5419718866867,1.346948262194406
Lanaken,2079037652,3785155226,5926.407679804515,6052.625132759464,126.21745295494839,2.1297463788233975,7249.6396474200055,6733.672481603082,7.1171422430705995,23.333333333333332,False,65,60,4717.744150831047,1.2829489983455913
Lanaken,1477629994,258896531,5566.787430396704,5587.6880719145665,20.900641517862823,0.3754524809720171,6193.995294141452,6038.569426378976,2.5092990934217387,91.48936170212765,False,47,48,4309.588782898749,1.296571054316726
Lanaken,10079982339,4549997071,2777.592569711594,2794.123106467858,16.530536756264155,0.5951390040613685,3500.408020570132,3485.58647030823,0.4234235030545889,93.18181818181819,False,44,44,2491.4566980019063,1.1214817053447823
Lanaken,1640542838,12536297220,3664.257166832963,3686.0517649394287,21.794598106465855,0.5947889876218225,6103.57721921787,5055.809820228762,17.166447828170053,73.80952380952381,False,52,42,2622.9240394037665,1.4053215836846455
Lanaken,11907025984,315882346,5094.176887710939,5594.925564340609,500.7486766296697,9.829825066296047,8609.755251246055,6526.933009677599,24.191422180868816,11.11111111111111,False,62,36,4351.536698834811,1.2857355806831947
Lanaken,258896622,5078569143,4485.361083167043,4982.1190960743115,496.7580129072685,11.075095264270574,7655.654628319944,6540.868691208261,14.561601734067853,61.666666666666664,False,64,60,3550.94016112158,1.4030422564205327
Lanaken,315880823,7366672076,5085.437024079185,5321.217670114575,235.78064603539042,4.6363890638894105,6882.322374682651,6294.032232498028,8.54784344814637,53.57142857142857,False,28,34,4436.674331855302,1.199370806170797
Lanaken,11111983134,4714157641,7808.607458435399,8862.573893578377,1053.9664351429783,13.497495433765346,12781.10889501696,10785.620006589832,15.612799365203122,59.036144578313255,False,92,83,6463.482775374785,1.3711762221048824
Lanaken,7997767861,315881334,10617.206483883934,10736.194878597202,118.98839471326755,1.1207128249213423,12636.293340508784,11771.04900447645,6.8472954268842265,35.8974358974359,False,78,84,7609.2014938492075,1.410948952695714
Lanaken,10048283783,12163248160,7026.357353370253,7486.701836328597,460.3444829583441,6.551680476905091,9873.94064460887,8751.850709949595,11.364155153919548,36.666666666666664,False,81,60,4935.255502898453,1.5169836357877906
Lanaken,6223404311,31723600,6087.440640704515,6287.830136130607,200.38949542609134,3.291851325599123,7631.896997630931,7348.936736101183,3.7076006347777457,67.9245283018868,False,53,54,5059.913351063049,1.24267545704307
Lanaken,35344798,34574702,5188.68789910706,5686.45317565948,497.7652765524199,9.593278420890995,9630.232084356858,7097.856556102746,26.296100717735015,35.55555555555556,False,58,45,4699.3275079434825,1.2100567934555349
